,ID,Tweet,Label
131,401,"ΣΚΑΤΑ ΣΤΑ ΜΟΥΤΡΑ ΣΟΥ ΜΩΡΗ ΛΙΛΙΑΝ, ΟΛΟ ΔΙΚΑΙΟΛΟΓΙΕΣ ΨΑΧΝΕΙΣ #GynaikaXwrisOnoma",Offensive
132,402,"@USER δεν εχει να κανει με Μπακογιαννη.οτι μη δεξιο κινειται στο τουιτερ θα στοχευεται απο εδω και περα για καποιο διαστημα.βαζουν φυτιλιες οι ""ξυπνιοι"" αλλα ως ξυπνιοι στελνουν τα τελειως ζαβα για πεσιμο και αστα..25χιλιαδες τουη τωρα μας εχουν κλασει τα αρχιδια.",Offensive
133,405,"Τσίπρας-Μητσοτάκης 1-0 την Κυριακή λέει ο κουλής. Πιο χαζός κι απτά μαρούλια είσαι ρε κουλή, Ρε ένα σούργελο που θέλει να γίνει k πρωθυπουργός. #Μητσοτακης",Offensive
134,407,@USER Συριζομπητ ποιητης και ντιπ για ντιπ μαλακας...,Offensive
135,408,@USER Πολλά είναι τα 20 για να παίρνουν οι μεταναστες. Οι φυλακισμένοι στις ΗΠΑ πληρώνονται για την εργασία τους το πολύ 1.25 δολλαρια την ώρα.,Offensive
136,416,@USER Πόσο μαλακας είσαι ρε μπαγλαμά τετραδιε.... Δεν την χωνεψες την πουτσα και φαίνεται. Ένα όνομα μόνο φτάνει... Αρβανίτης,Offensive
137,417,"Έχετε και σεις τα προβλήματα σας, αλλά κι εγώ έχω τον άλλο εδώ να του εξηγώ ότι όταν σου ζητάνε άγνωστα κοριτσάκια κάρτα και μετά σε μπλοκάρουν δε σημαίνει ότι έγινε λάθος αλλά ότι είσαι μαλακας",Offensive
138,423,@USER Ποιο ακαου σου είναι μουνοπανο; 15ο; Κάνε ρε παπάρα μια προσπάθεια να το κρύψεις. Ξεφτίλα,Offensive
139,426,Σιγά σιγά ρε Ξεφτίλες όλοι σας.,Offensive
140,428,Ξεφτίλες συριζαιοι,Offensive
141,434,@USER Περιφερειακος αρχί μαλάκας,Offensive
142,439,"@USER Παιδγειά, στο μίξερ τα βάλατε τα ""μυαλά"" σας; Ο Τσίπρας σας κονόμησε από τις χουντοδραχμές και πολεμά την ακροδεξιάχαχαχαχαχαχα αλλά εμείς είμαστε ίδιοι με τα χρυσαύγουλα. Με μέτρο τους μπαφους παιδιά. #χουντοτραφης #syriza_xeftiles #ερχεται_ΠΟΥΤΣΑ Ζαίοι",Offensive
143,440,ΚΑΙ ΣΕΝΑ ΤΙ ΣΕ ΠΕΙΡΑΖΕΙ ΜΩΡΗ ΜΑΡΘΑ ΓΑΜΩ ΤΟ ΚΕΡΑΤΟ ΤΟΥ ΔΙΑ ΠΟΥ ΕΔΩΣΕ ΤΟ ΣΤΑΥΡΟ ΣΤΗ ΜΑΡΙΝΑ #gynaikaxwrisonoma,Offensive
144,452,@USER Αριστερή είναι ... όχι Μαλακας !,Offensive
145,455,"@USER Αχαχαχα! Δεν κατάλαβες τίποτα από ό,τι έγραψα! Είσαι εντελώς ηλίθιος!",Offensive
146,457,"@USER Άλλα λέει η θεία μου και άλλα ακούν τ' αυτιά μου . Προφανώς και δεν είναι ντροπή δεν είναι να είσαι αναρχικός ... Είναι τιμή! Ντροπή είναι να είσαι σκατοναζιδιο, φασιστοβρωμιαρης και νοσταλγός της χούντας ' και επιπλέον να έχεις κάνει και τη ντροπή δουλειά !",Offensive
147,458,@USER Ε ρε να δεις που η πουτάνα η ζωή θα τον φέρει και κάτω από το 23% και να τον παραιτούν με τα χίλια ζόρια τα σιντρόφια!,Offensive
148,460,"@USER Μιλάς εσυ ο Μίκυ Μαους για γελοιότητες ; Ούτε καν το θάρρος να μιλας χώρις να κρύβεσαι δεν έχεις ... ένα άβουλο ηλιθιο παπαγαλάκι που πληρώνεσε να καλύπτεις τον κάθε αλήτη και αχρειο , μέλος του βρωμικου συστήματος είσαι ηλίθιε",Offensive
149,462,Οχι τον Αμυρά ρε μαλάκες στην ευρωβουλή. Κούλη τον ανταλλάζουμε με τον Γορδούλη του @USER,Offensive
150,463,@USER Ο ΣΥΡΙΖΑ είναι ο εχθρός σου ρε τίποτα; Με τη ΝΔΟΥΛΑ όλα καλά ρε ; Ούτε για φτύσιμο δεν είσαι. Κανε κάτι για τον λαό και τραβά αυτοκτονία ρε...,Offensive
151,464,@USER Ασφαλώς είναι για κρέμασμα και μόνο αυτό του αξίζει..αλλα ποσο μεγάλη προσοχή θέλουν τα παιδιά και ποσο κοντά τους πρέπει να είσαι,Offensive
152,467,@USER ποιους μαλακες; διέρρευσαν και τον δικό μου κωδικο; Gijjs Gijjsson του Gijjs;,Offensive
153,473,Ή πάσχει από κάποιο σύνδρομο και δεν έχει πάρει τα φάρμακά της ή ήταν ληγμένα ή παίρνει κάτι και δεν μας τα λέει ή... δεν περιγράφω άλλο. Το κεφάλι μου μ’έπιασε. #shoppingstar,Offensive
154,475,Ξεκίνα τώρα τρισκατάρατη καθαρίστρια να στέλνεις βιογραφικά σε συνεργεία καθαρισμού ή ξεκίνα τις πίπες....Καρέκλα άλλη δεν πρόκειται να ξανά δείς.Στο διάολο και ακόμα παραπέρα,Offensive
155,476,@USER Μια φορά Μαλακας πάντα Μαλακας. Αυτά για τον Κυρ Μπάμπη!,Offensive
156,481,#poweroflovegr #skaipolxeftiles Αυτό με τα παπούτσια στον καναπέ με εξοργίζει..άι σιχτίρ βρωμιάρες,Offensive
157,489,"Το ακροδεξιό σκουπίδι παραδέχεται ότι η Νέα Δημοκρατία θα παρεμβαίνει απροκάλυπτα στη δικαιοσύνη, την οποία τάχα τη θέλει ανεξάρτητη... Τι να περιμένεις από το μούλικο της 21ης Απριλίου; Από αυτό το μυγόχεσμα των συνταγματαρχών; #ΝΔ_ξεφτιλες",Offensive
158,491,"@USER Ψυχιατρικη περιπτωση ειναι μια άλλη μου αγάπη, η Sinead O' Connor. O Morrissey ειναι ""απλως"" καραμπινάτος ακροδεξιός και μαλάκας (τα οποία πανε μαζι αλλά θελω να ειμαι ακριβής).",Offensive
159,492,"@USER Εδώ ρε βλάκα καθόμαστε και εξηγούμε σε σας που ψηφίζετε ακόμα τον ΣΥΡΙΖΑ,το κόμμα αχταρμάς,τα ξεπουλημένα τομάρια,αυτούς που λέρωσαν το όνομα της αριστεράς ανεπανόρθωτα,αυτούς που έχουν μαζέψει όλη τη σαβούρα του ντουνιά,τους ξεφτίλες της ιστορίας,τα τελειωμένα παρτάλια",Offensive
160,493,"@USER δηλαδή μετράνε τα πρώτα ψηφοδέλτια , τα υπολοιπα ειναι ουρά δεν λέει τιποτα, το 30% μετράει η ψηφος'' κ το 70% ειναι μαλάκες",Offensive
161,494,"Μην ερωτεύεστε συνέχεια ρε μαλάκες, έχουν εξαφανιστεί οι πεταλούδες.",Offensive
162,495,@USER Μη είσαι κότα. Κανε δικια σου πρόβλεψη. Ελα παμε...,Offensive
163,497,@USER Πολλές γυναίκες έχουν υποστεί επίθεση από αντίζηλος για τα μάτια κάποιου άνδρα! Δεν τις κάναμε όμως Ευρωβουλευτές!,Offensive
164,498,"@USER Γλόμπε μην ακούς τους εγκάθετους, συνέχισε να είσαι ο γνωστός μαλάκας.",Offensive
165,503,@USER ΒΑΓΓΕΛΗ ΚΑΝΕ ΤΗΝ ΣΥΝΟΜΙΛΙΑ ΜΙΟΥΤ ΛΕΕΙ ΕΔΩ Η ΚΟΠΕΛΙΑ ΜΗ ΜΑΣ ΠΡΗΖΕΙΣ ΑΛΛΟ Τ'ΑΡΧΙΔΙΑ.,Offensive
166,510,"@USER Σε όποιον δεν αρέσει ο Μπογδάνος, έχει δύο επιλογές. 1) να σταυρώσει άλλο όνομα, 2) να ψηφίσει άλλο κόμμα άμα δε γουστάρει. Ας πάει να το ρίξει στην Καββαδία και τον Πολακη αν θεωρεί ότι είναι καλύτερα. Μη μας ζαλίζουν τ' αρχίδια όμως. Τα υπόλοιπα είναι μαλακίες να έχουμε να λέμε",Offensive
167,515,Κυριάκος είσαι ένα βήμα πριν το κάψιμο .... ΕΞΩ ΑΡΧΙΠΑΛΤΟΟΟΟ #survivorgr,Offensive
168,519,@USER ΄Αντε και γαμήσου μαλάκα εσύ κι όλο το σκυλολόϊ σας! Σας έχουμε γραμμένους στ΄αρχίδια μας και θα σας έχουμε μια ζωή!,Offensive
169,521,@USER Είσαι φασίστας και θίχτηκε ; ρε μόνος σου καρφωνεσαι;,Offensive
170,528,@USER Είναι αστείο αυτό; Βάλε τη θέση σου στη θέση τους Μπακογιάννη με αυτά που έχει περάσει από παιδί μέχρι τώρα. Δε παίζει ρόλο που ανήκει στο μητσοτακεικο ως παιδί τότε και ως ανθρωπο τώρα δες το. Έχει περισσοτερα αρχίδια από τα αρχίδια που πήγαν εκεί να κάνουν τους δάγκες.,Offensive
171,533,"Με σκότωσε ο λαός γιατί τον αγαπούσα. Από το ""πουτάνα ολα""' στο ""πουτάνες όλες"" -η σύντομη ιστορία της ριζοσπαστικής αριστεράς",Offensive
172,534,@USER Σε επικοινωνια με τονι σιμο βασιλικο ειπε πρωτα ο σκατονι δαλακα εισαι κα@USER και ο χικμετ το επανελαβα κΙ γελουσανε,Offensive
173,535,"@USER Να τι τρέμεις θες ντε και καλά να διορίσεις τη δική σου δικαιοσύνη, ξεφτίλα. ΦΥΛΑΚΗ ΓΙΑ ΕΣΧΑΤΗ ΠΡΟΔΟΣΙΑ, όπως το έλεγε ο @USER. Βρώμα και δυσωδία (και μετά ρωτάνε τα τρολ σου γιατί σου γράφουμε έτσι, χωρίς σεβασμό. Έλα ντε!) #syriza_telos",Offensive
174,538,Μόνο αν είσαι από το Τέξας φοράς καπέλο και αν είσαι μαλακας είσαι μαλακας από όλουθε,Offensive
175,539,"Κατερινάκι δεν μου πας στο διαολο! Και φεύγοντας πάρε κι αυτό μαζί σου, αμόρφωτο φασισταριό! #TheNorthRemembers #Ευρωεκλογές2019 #ερχεται_ΠΟΥΤΣΑ #Αλεξης_ο_Ψευτης #Τσίπρας #Συριζα #thenorthremembers",Offensive
176,541,Χοροπηδαει σαν κουνέλι και εκσφενδονίζονται τα ψεύτικα βυζγια. Ζαλίστηκα! #shoppingstar,Offensive
177,543,Δεν ειμαι εγω βλαχαρα σωστη οταν η αδερφή μου με παίρνει απο το Cos και με ρωτάει αν θέλω να μου παρει μια τέλεια ζακέτα και γω της λεω μπααα προτιμώ τις πυζαμες χαρι ποτερ απο τα πραιμαρκ.,Offensive
